"STATION","NAME","DATE","DAPR","MDPR","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2020-05-19",,,,"0.0","0.0",,,,
"USC00041715","CHICO UNIVERSITY FARM, CA US","2020-05-20",,,,"0.0","0.0",,,,
"USC00041715","CHICO UNIVERSITY FARM, CA US","2020-05-21",,,,"0.0","0.0",,,,
"USC00041715","CHICO UNIVERSITY FARM, CA US","2020-05-22",,,,"0.0","0.0",,,,
"USC00041715","CHICO UNIVERSITY FARM, CA US","2020-05-23",,,,"0.0","0.0",,,,
"USC00041715","CHICO UNIVERSITY FARM, CA US","2020-05-24",,,,"0.0","0.0",,,,
"USC00041715","CHICO UNIVERSITY FARM, CA US","2020-05-25",,,,"0.0","0.0",,,,
"USC00041715","CHICO UNIVERSITY FARM, CA US","2020-05-26",,,,"0.0","0.0",,,,
"USC00041715","CHICO UNIVERSITY FARM, CA US","2020-05-27",,,,"0.0","0.0",,,,
"USC00041715","CHICO UNIVERSITY FARM, CA US","2020-05-28",,,,"0.0","0.0",,,,
"USC00041715","CHICO UNIVERSITY FARM, CA US","2020-05-29",,,,"0.0","0.0",,,,
"USC00041715","CHICO UNIVERSITY FARM, CA US","2020-05-30",,,,"0.0","0.0",,,,
"USC00041715","CHICO UNIVERSITY FARM, CA US","2020-05-31",,,"1.71","0.0","0.0",,,,
"USC00041715","CHICO UNIVERSITY FARM, CA US","2020-06-17",,,"0.00","0.0","0.0",,"84","41","53"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2020-06-18",,,"0.00","0.0","0.0",,"90","53","62"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2020-06-22",,,"0.00","0.0","0.0",,"100","58","71"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2020-06-23",,,"0.00","0.0","0.0",,"96","58","71"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2020-06-24",,,"0.00","0.0","0.0",,"100","69","94"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2020-06-26",,,"0.00","0.0","0.0",,"107","71","86"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2020-06-29",,,"0.00","0.0","0.0",,"109","61","82"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2020-07-03",,,"0.00","0.0","0.0",,"92","57","72"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2020-07-06",,,"0.00","0.0","0.0",,"98","59","72"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2020-07-07",,,"0.00","0.0","0.0",,"92","55","67"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2020-07-08",,,"0.00","0.0","0.0",,"95","57","72"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2020-07-09",,,"0.00","0.0","0.0",,"96","61","74"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2020-07-10",,,"0.00","0.0","0.0",,"97","62","69"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2020-07-20",,,"0.00","0.0","0.0",,"103","61","69"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2020-07-21",,,"0.00","0.0","0.0",,"93","65","68"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2020-07-22",,,"0.00","0.0","0.0",,"93","61","67"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2020-07-23",,,"0.00","0.0","0.0",,"92","61","87"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2020-07-24",,,"0.00","0.0","0.0",,"93","65","71"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2020-07-27",,,"0.00","0.0","0.0",,"100","60","74"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2020-07-28",,,"0.00","0.0","0.0",,"92","68","76"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2020-07-29",,,"0.00","0.0","0.0",,"99","62","74"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2020-07-30",,,"0.00","0.0","0.0",,"96","60","71"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2020-07-31",,,"0.00","0.0","0.0",,"97","64","72"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2020-08-03",,,"0.00","0.0","0.0",,"98","58","71"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2020-08-04",,,"0.00","0.0","0.0",,"99","63","73"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2020-08-05",,,"0.00","0.0","0.0",,"94","61","71"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2020-08-06",,,"0.00","0.0","0.0",,"85","56","64"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2020-08-07",,,"0.00","0.0","0.0",,"88","62","72"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2020-08-10",,,"0.00","0.0","0.0",,"101","66","71"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2020-08-11",,,"0.00","0.0","0.0",,"99","66","70"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2020-08-13",,,"0.00","0.0","0.0",,"95","60","74"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2020-08-14",,,"0.00","0.0","0.0",,"98","66","72"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2020-08-17",,,"0.00","0.0","0.0",,"110","70","77"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2020-08-18",,,"0.00","0.0","0.0",,"101","71","75"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2020-08-19",,,"0.00","0.0","0.0",,"103","73","79"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2020-08-20",,,"0.00","0.0","0.0",,"95","61","81"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2020-08-21",,,"0.00","0.0","0.0",,"87","60","61"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2020-08-24",,,"0.00","0.0","0.0",,"100","60","70"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2020-08-25",,,"0.00","0.0","0.0",,"95","67","77"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2020-08-26",,,"0.00","0.0","0.0",,"94","67","85"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2020-08-27",,,"0.00","0.0","0.0",,"95","62","64"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2020-08-28",,,"0.00","0.0","0.0",,"96","63","71"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2020-08-29",,,"0.00","0.0","0.0",,"93","63","72"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2020-08-31",,,"0.00","0.0","0.0",,"92","62","65"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2020-09-01",,,"0.00","0.0","0.0",,"98","61","66"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2020-09-02",,,"0.00","0.0","0.0",,"105","63","78"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2020-09-03",,,"0.00","0.0","0.0",,"92","62","66"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2020-09-04",,,"0.00","0.0","0.0",,"91","63","75"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2020-09-08",,,"0.00","0.0","0.0",,"108","63","76"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2020-09-10",,,"0.00","0.0","0.0",,"98","54","66"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2020-09-11",,,"0.00","0.0","0.0",,"85","53","55"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2020-09-14",,,"0.00","0.0","0.0",,"90","53","55"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2020-09-15",,,"0.00","0.0","0.0",,"87","52","71"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2020-09-18",,,"0.00","0.0","0.0",,"91","52","75"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2020-09-21",,,"0.00","0.0","0.0",,"91","53","56"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2020-09-22",,,"0.00","0.0","0.0",,"89","55","61"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2020-09-24",,,"0.00","0.0","0.0",,"91","55","60"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2020-09-25",,,"0.00","0.0","0.0",,"90","58","64"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2020-09-28",,,"0.00","0.0","0.0",,"99","56","71"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2020-09-29",,,"0.00","0.0","0.0",,"101","55","74"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2020-10-01",,,"0.00","0.0","0.0",,"100","55","72"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2020-10-02",,,"0.00","0.0","0.0",,"95","56","60"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2020-10-05",,,"0.00","0.0","0.0",,"93","49","51"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2020-10-06",,,"0.00","0.0","0.0",,"96","48","50"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2020-10-08",,,"0.00","0.0","0.0",,"95","48","55"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2020-10-09",,,"0.00","0.0","0.0",,"80","48","50"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2020-10-12",,,"0.00","0.0","0.0",,"83","45","47"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2020-10-13",,,"0.00","0.0","0.0",,"90","45","82"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2020-10-19",,,"0.00","0.0","0.0",,"97","50","54"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2020-10-20",,,"0.00","0.0","0.0",,"90","50","51"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2020-10-23",,,"0.00","0.0","0.0",,"95","49","51"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2020-10-26",,,"0.00","0.0","0.0",,"81","39","61"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2020-10-27",,,"0.00","0.0","0.0",,"79","43","73"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2020-10-29",,,"0.00","0.0","0.0",,"84","37","78"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2020-10-30",,,"0.00","0.0","0.0",,"80","39","40"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2020-11-03",,,"0.00","0.0","0.0",,"85","38","52"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2020-11-06",,,"0.00","0.0","0.0",,"82","45","58"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2020-11-09",,,"0.00","0.0","0.0",,"67","32","54"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2020-11-10",,,"0.00","0.0","0.0",,"62","27","30"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2020-11-13",,,"0.00","0.0","0.0",,"64","26","52"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2020-11-16",,,"0.00","0.0","0.0",,"69","37","43"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2020-11-17",,,"0.00","0.0","0.0",,"73","42","60"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2020-11-20",,,"0.00","0.0","0.0",,"65","34","37"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2020-11-23",,,"0.00","0.0","0.0",,"69","29","65"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2020-11-25",,,"0.00","0.0","0.0",,"67","43","62"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2020-11-30",,,"0.00","0.0","0.0",,"66","29","34"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2020-12-01",,,"0.00","0.0","0.0",,"67","32","43"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2020-12-03",,,"0.00","0.0","0.0",,"69","31","39"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2020-12-04",,,"0.00","0.0","0.0",,"67","32","36"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2020-12-07",,,"0.00","0.0","0.0",,"69","34","51"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2020-12-08",,,"0.00","0.0","0.0",,"75","32","51"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2020-12-14",,,"1.50","0.0","0.0",,"59","35","38"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2020-12-16",,,"0.00","0.0","0.0",,"58","33","47"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2020-12-17",,,"0.66","0.0","0.0",,"53","45","48"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2020-12-23",,,"0.02",,,,"63","29","48"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2020-12-24",,,"0.01","0.0","0.0",,"64","26","49"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2020-12-29",,,"0.17","0.0","0.0",,"61","32","39"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2020-12-30",,,"0.01","0.0","0.0",,"62","29","46"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2021-01-04",,,"2.06","0.0","0.0",,"61","37","54"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2021-01-06",,,"0.05",,,,"61","38","52"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2021-01-11",,,"0.00","0.0","0.0",,"64","32","47"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2021-01-12",,,"0.00","0.0","0.0",,"58","43","48"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2021-01-13",,,"0.04","0.0","0.0",,"58","42","58"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2021-01-15",,,"0.00","0.0","0.0",,"69","41","44"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2021-01-19",,,"0.00","0.0","0.0",,"79","40","51"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2021-01-20",,,"0.00","0.0","0.0",,"67","32","45"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2021-01-26",,,"0.25","0.0","0.0",,"67","25","44"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2021-01-27",,,"0.57","0.0","0.0",,"47","39","44"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2021-02-02",,,,"0.0","0.0",,"64","43","53"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2021-02-08",,,,"0.0","0.0",,"67","32","62"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2021-02-15",,,,"0.0","0.0",,"69","40","51"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2021-03-31",,,"1.93","0.0","0.0",,,,
"USC00041715","CHICO UNIVERSITY FARM, CA US","2021-04-20",,,"0.00",,,,"90","47","61"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2021-04-27",,,"0.39",,,,"85","40","74"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2021-04-30",,,"0.00",,,,"89","45","60"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2021-05-03",,,"0.00",,,,"89","50","66"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2021-05-05",,,"0.00",,,,"93","53","57"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2021-05-11",,,"0.00",,,,"95","50","53"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2021-05-14",,,"0.00",,,,"95","52","57"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2021-05-19",,,"0.00",,,,"89","52","55"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2021-05-20",,,"0.00",,,,"77","50","51"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2021-05-26",,,"0.00",,,,"87","43","64"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2021-06-01",,,"0.00",,,,"105","53","71"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2021-06-03",,,"0.00",,,,"100","62","70"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2021-06-10",,,"0.35",,,,"99","59","59"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2021-10-01",,,"0.00",,,,"92","50","52"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2021-10-04",,,"0.00",,,,"89","50","53"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2021-10-06",,,"0.00",,,,"94","49","60"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2021-10-11",,,"0.00",,,,"79","40","65"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2021-10-12",,,"0.00",,,,"68","54","59"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2021-10-13",,,"0.00",,,,"71","41","50"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2021-10-14",,,"0.00",,,,"73","43","62"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2021-10-15",,,"0.00",,,,"78","41","46"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2021-10-17",,,"0.00",,,,"81","42","47"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2021-10-18",,,"0.16",,,,"76","46","50"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2021-10-19",,,"0.00",,,,"61","42","45"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2021-10-20",,,"0.41",,,,"66","37","54"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2021-10-21",,,"0.12",,,,"63","54","62"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2021-10-22",,,"0.87",,,,"69","51","61"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2021-10-25",,,"4.41",,,,"68","53","54"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2021-10-26",,,"0.00",,,,"65","52","56"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2021-10-28",,,"0.00",,,,"72","51","64"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2021-10-29",,,"0.00",,,,"75","48","55"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2021-11-01",,,"0.00",,,,"72","50","59"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2021-11-03",,,"0.02",,,,"72","47","70"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2021-11-06",,,"0.09",,,,"62","41","56"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2021-11-08",,,"0.00",,,,"71","34","58"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2021-11-09",,,"0.89",,,,"60","50","53"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2021-11-10",,,"0.03",,,,"58","53","54"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2021-11-12",,,"0.00",,,,"73","45","49"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2021-11-15",,,"0.03",,,,"65","46","51"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2021-11-17",,,"0.00",,,,"68","42","59"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2021-11-18",,,"0.00",,,,"61","42","53"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2021-11-19",,,"0.06",,,,"58","43","58"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2021-11-22",,,"0.00",,,,"68","34","65"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2021-11-23",,,"0.00",,,,"68","34","65"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2021-11-24",,,"0.00",,,,"65","41","58"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2021-11-27",,,"0.00",,,,"69","33","52"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2021-11-29",,,"0.00",,,,"69","40","56"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2021-11-30",,,"0.00",,,,"71","38","67"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2021-12-01",,,"0.00",,,,"69","38","42"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2021-12-02",,,"0.00",,,,"74","38","42"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2021-12-14",,,"4.09",,,,"72","32","49"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2021-12-15",,,"0.15",,,,"51","35","45"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2021-12-16",,,"0.73",,,,"49","36","49"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2021-12-17",,,"0.00",,,,"49","36","48"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2021-12-18",,,"0.00",,,,"52","32","40"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2021-12-22",,,"0.78",,,,"46","28","46"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2021-12-23",,,"0.19",,,,"54","40","54"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2021-12-24",,,"0.00",,,,"57","49","50"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2021-12-25",,,"0.31",,,,"56","48","48"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2021-12-27",,,"0.01",,,,"45","37","44"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2021-12-28",,,"0.10",,,,"54","35","42"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2021-12-30",,,"0.38",,,,"45","36","38"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2021-12-31",,,"0.00",,,,"51","30","33"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2022-01-04",,,"0.02",,,,"54","47","54"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2022-01-05",,,"0.04",,,,"57","48","54"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2022-01-06",,,"0.00",,,,"61","45","46"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2022-01-07",,,"0.07",,,,"53","45","53"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2022-01-10",,,"0.00",,,,"60","33","44"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2022-01-11",,,"0.00",,,,"64","35","38"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2022-01-12",,,"0.00",,,,"62","33","35"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2022-01-13",,,"0.00",,,,"64","33","39"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2022-01-14",,,"0.00",,,,"64","36","52"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2022-01-18",,,"0.00",,,,"69","31","40"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2022-01-19",,,"0.00",,,,"64","32","39"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2022-01-20",,,"0.00",,,,"66","35","43"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2022-01-21",,,"0.00",,,,"64","37","44"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2022-01-24",,,"0.00",,,,"71","33","39"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2022-01-25",,,"0.00",,,,"63","32","44"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2022-01-26",,,"0.00",,,,"69","33","48"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2022-01-27",,,"0.00",,,,"64","31","35"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2022-01-28",,,"0.00",,,,"66","31","34"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2022-01-31",,,"0.00",,,,"65","30","43"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2022-02-01",,,"0.00",,,,"65","41","45"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2022-02-03",,,"0.00",,,,"60","30","42"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2022-02-04",,,"0.00",,,,"68","31","49"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2022-02-07",,,"0.00",,,,"74","30","43"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2022-02-08",,,"0.00",,,,"73","34","51"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2022-02-09",,,"0.00",,,,"79","39","46"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2022-02-10",,,"0.00",,,,"81","43","55"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2022-02-11",,,"0.00",,,,"83","40","42"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2022-02-14",,,"0.00",,,,"78","37","45"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2022-02-15",,,"0.00",,,,"66","43","47"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2022-02-16",,,"0.00",,,,"65","35","42"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2022-02-17",,,"0.00",,,,"74","33","36"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2022-02-18",,,"0.00",,,,"72","33","39"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2022-02-21",,,"0.00",,,,"74","34","45"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2022-02-22",,,"0.00",,,,"60","29","38"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2022-02-23",,,"0.00",,,,"56","28","36"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2022-02-24",,,"0.00",,,,"55","25","29"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2022-02-25",,,"0.00",,,,"58","26","34"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2022-03-01",,,"0.00",,,,"76","42","53"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2022-03-02",,,"0.00",,,,"75","43","52"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2022-03-03",,,"0.00",,,,"73","49","54"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2022-03-04",,,"0.05",,,,"58","46","52"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2022-03-08",,,"0.00",,,,"69","36","53"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2022-03-09",,,"0.00",,,,"74","41","61"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2022-03-10",,,"0.00",,,,"74","43","53"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2022-03-11",,,"0.00",,,,"67","32","41"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2022-03-14",,,"0.00",,,,"72","35","44"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2022-03-15",,,"0.65",,,,"72","43","56"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2022-03-16",,,"0.00",,,,"67","46","47"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2022-03-22",,,"0.00",,,,"81","49","58"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2022-03-23",,,"0.00",,,,"85","51","59"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2022-03-24",,,"0.00",,,,"84","49","51"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2022-03-25",,,"0.00",,,,"86","46","48"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2022-03-29",,,"0.10",,,,"63","42","54"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2022-04-05",,,"0.00",,,,"73","50","52"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2022-04-06",,,"0.00",,,,"73","51","54"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2022-04-08",,,"0.00",,,,"90","47","55"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2022-04-12",,,"0.00",,,,"63","29","42"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2022-04-14",,,"0.04",,,,"65","34","51"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2022-04-15",,,"0.05",,,,"56","49","52"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2022-04-19",,,"0.02",,,,"65","43","55"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2022-04-20",,,"0.00",,,,"68","46","54"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2022-04-21",,,"0.19",,,,"61","49","51"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2022-04-22",,,"0.07",,,,"67","43","51"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2022-04-26",,,"0.00",,,,"80","51","59"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2022-04-27",,,"0.00",,,,"79","49","58"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2022-04-28",,,"0.00",,,,"78","49","52"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2022-04-29",,,"0.00",,,,"72","38","58"
"USC00041715","CHICO UNIVERSITY FARM, CA US","2022-05-03",,,"0.00",,,,"75","49","53"
